MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,label
170.83140557619512,74.00461178880559,0.1106616627366747,282.8042546584844,74.01219310276319,0.2924878822104801,837.2853943312082,74.0293869533174,0.9476860075646982,5482.603557553407,74.08601733692706,13.707019008430509,8566.844168413145,74.09391003678627,15.511211663503673,170.83140557619512,74.00461178880559,0.1106616627366747,282.8042546584844,74.01219310276319,0.2924878822104801,837.2853943312082,74.0293869533174,0.9476860075646982,5482.603557553407,74.08601733692706,13.707019008430509,8566.844168413145,74.09391003678627,15.511211663503673,170.79857897770114,74.0,2.3360154559928683e-06,95.2680429105164,7.717318452922489e-12,-3.972297004995804e-28,-7.279311243287778e-17,282.66057719832577,73.99999999999008,1.112165812462864e-05,95.26804291050884,1.2489253304706588e-10,-1.4568733769767316e-24,-3.151195727273575e-14,836.2911439158212,73.99998438425109,0.0147858119354694,95.26803078089418,0.000218620234591,2.978492531462514e-19,7.468033496627336e-12,5470.727534427477,73.99762322421522,0.1823984975092703,95.26619674802242,0.0332692118936392,2.3651177115175363e-16,3.57065110049751e-10,8546.256770038292,73.99696562248475,0.2060875486734464,95.26568595950609,0.0424720777182301,-1.801717507215543e-15,-1.214220135446417e-09,170.79857897770108,0.0017178502888851,1.4116775701395076e-05,282.66057719832577,0.0017221242735617,24.166159387041336,836.291143915825,26.0073291791959,39162195654.82713,5470.727534427519,90306.20411299648,135985248283769.23,8546.256770038277,157623.35668108697,237342422548125.2,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
131.47680399017753,74.1059403250991,79.35460169976704,167.93493456693008,74.8123597695278,653.5189076720626,354.38112582487787,78.20106394374085,3429.4071799924263,4936.065324692144,74.98081141702527,757.5437276076599,10230.620658967446,74.5744665431538,416.2779861061254,131.47680399017753,74.1059403250991,79.35460169976704,167.93493456693008,74.8123597695278,653.5189076720626,354.38112582487787,78.20106394374085,3429.4071799924263,4936.065324692144,74.98081141702527,757.5437276076599,10230.620658967446,74.5744665431538,416.2779861061254,131.40045746880205,74.00000000000007,2.86102294921875e-06,95.26804291051656,1.5137008610593732e-11,6.289440057894167e-27,6.160650001698119e-16,167.5692469790041,74.00000000000007,2.86102294921875e-06,95.26804291051658,1.9121031111015905e-11,2.251077404784561e-27,1.8927454032492955e-16,351.5225638587564,73.99999974207229,0.0019002589546818,95.26804271016962,3.610984094877712e-06,-2.2417549131166472e-20,-3.092539564127211e-12,4918.162760691682,73.99839163913875,0.1500482095419984,95.26679361235657,0.0225144651867594,1.9231263244914286e-16,2.9682465924126744e-10,10198.2941825064,73.99758045712551,0.1840319156668906,95.26616352886704,0.0338677459840255,-1.947470711129008e-15,-1.0907055582949499e-09,131.40045746880216,0.0040905154554083,0.0029022146774054,167.5692469790041,0.0050854344252832,0.004345289584439,351.522563858758,0.435392812408617,646848040.2264013,4918.162760691734,61110.08366766003,92022812181300.05,10198.294182506375,125685.24177878944,189255405739109.3,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
161.8661578366474,74.00692953492413,0.1662608197320878,273.5145119209938,74.01558380882553,0.373771224891243,827.337988023518,74.03191756245403,1.029213658062872,5452.257617915676,74.08710938123045,13.880943126077002,8503.877178671231,74.09467226002889,15.637036652779898,161.8661578366474,74.00692953492413,0.1662608197320878,273.5145119209938,74.01558380882553,0.373771224891243,827.337988023518,74.03191756245403,1.029213658062872,5452.257617915676,74.08710938123045,13.880943126077002,8503.877178671231,74.09467226002889,15.637036652779898,161.81942212024148,74.00000000000001,2.86102294921875e-06,95.26804291051646,9.363821064641343e-12,-5.7990000829337495e-28,-9.504881015571667e-17,273.33691212816973,73.9999999999872,1.2936267820597205e-05,95.26804291050657,1.6764580422042843e-10,-1.4583893493752343e-24,-3.5642491645601764e-14,826.2709487968825,73.99998303778993,0.0154100828878582,95.2680297350228,0.0002374706546106,1.6933804795377725e-19,3.397821558431832e-12,5440.297388916758,73.9975929832112,0.1835550088702184,95.26617325844988,0.0336924412813459,2.417830855892545e-16,3.2555422528178857e-10,8483.275229354202,73.99694093406963,0.2069240563357605,95.26566678295092,0.0428175650904449,-1.79739647590559e-15,-1.206411276589053e-09,161.81942212024148,0.0018182606267119,1.788307289552317e-05,273.33691212816984,0.0017834575338745,30.89074486161921,826.2709487968852,28.249671638028307,42538938712.4303,5440.297388916797,91455.21878112628,137715357076820.86,8483.275229354194,158905.81767948568,239273292993344.6,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
135.69963918727527,74.05170491497246,1.2382445611065125,219.62001162692832,74.05829795934307,1.3957525152864036,726.1792685634553,74.05108665938536,1.3289852682792116,5598.365563014406,74.08446753983917,12.366565721708865,9139.140979803273,74.09239334875936,14.523375991521789,135.69963918727527,74.05170491497246,1.2382445611065125,219.62001162692832,74.05829795934307,1.3957525152864036,726.1792685634553,74.05108665938536,1.3289852682792116,5598.365563014406,74.08446753983917,12.366565721708865,9139.140979803273,74.09239334875936,14.523375991521789,135.40729175786004,74.00000000000007,2.6973983046972182e-06,95.26804291051648,7.499885442698834e-12,-4.059306097600981e-28,-1.1158135637535743e-16,219.0865366941552,73.99999999999933,2.6973983046972182e-06,95.26804291051592,7.622954678590855e-12,-1.2423481598861845e-25,-3.0544157451517045e-14,724.6451658434545,73.99999322038401,0.0097424120426936,95.26803764441084,9.491459240962292e-05,-1.4987531195736282e-19,-8.065541388637043e-12,5585.7121045337935,73.99788896337247,0.1719012980772425,95.26640315995768,0.029550056280641,2.1068407899077288e-16,4.0639885445938017e-10,9116.765948573931,73.99718318162772,0.1985636489687049,95.26585494717092,0.039427522691767,-1.8084494954573513e-15,-1.158116092824568e-09,135.4072917578601,0.0025326457702904,0.0002967779359655,219.08653669415517,0.0024248713795863,1.6601746149520489,724.6451658434565,11.292425890702706,17002363709.712162,5585.712104533843,80209.37707624622,120782013441181.02,9116.765948573946,146322.05955816794,220327072288167.97,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
170.75850168208194,74.0218845970358,2.280313260431285,275.55002529805216,74.07590577291468,13.726496368214615,802.6411179449295,74.22419275487192,50.28327221383825,3591.7655669983533,74.16048625191942,33.668597481669174,4633.763104646191,74.14571712722551,29.30551032826861,170.75850168208194,74.0218845970358,2.280313260431285,275.55002529805216,74.07590577291468,13.726496368214615,802.6411179449295,74.22419275487192,50.28327221383825,3591.7655669983533,74.16048625191942,33.668597481669174,4633.763104646191,74.14571712722551,29.30551032826861,170.65156878536888,73.99999936799108,0.0029745808232499,95.26804241959988,8.848131074046298e-06,2.9487511614407465e-20,1.0394707293516003e-11,275.2101358600333,73.99994261017982,0.0283452670523683,95.2679983326505,0.00080345416427,1.2148705925364962e-18,4.4941687939860545e-11,800.6293795692003,73.99711052512986,0.2011076804267997,95.26579851168144,0.0404442991266478,-3.3702386878826143e-16,-6.212793553451175e-10,3580.793585800987,73.99390621643224,0.292020265953873,95.263309606407,0.0852758357277707,3.560189115890359e-15,1.8079024241775103e-08,4619.250179107014,73.99408768771099,0.2876411245934643,95.2634505607302,0.0827374165573928,-1.2640084709549902e-15,-9.505281619740015e-10,170.65156878536874,0.0017338990573544,1456.3337894203255,275.2101358600331,0.0933989103191789,137974398.28283465,800.6293795692021,4811.971423726908,7246390806327.728,3580.793585800988,231534.86315260635,348618055407115.44,4619.250179107018,307120.15857064497,462402319935662.5,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
159.9278933807739,74.04766063856232,1.1465035144310605,265.93991727304774,74.05208967625208,1.5964084940269458,803.2744795636424,74.10349114261163,16.157564968627412,4095.5708252572167,74.13602808637653,26.484919360363165,5535.243610286501,74.12916486030126,24.45067757015932,159.9278933807739,74.04766063856232,1.1465035144310605,265.93991727304774,74.05208967625208,1.5964084940269458,803.2744795636424,74.10349114261163,16.157564968627412,4095.5708252572167,74.13602808637653,26.484919360363165,5535.243610286501,74.12916486030126,24.45067757015932,159.61042699896367,73.99999999822657,0.0001575584268926,95.26804290913888,2.4824658588796652e-08,5.739971223359424e-23,1.4983432442568346e-13,265.3777528217649,73.99999831703614,0.0048540196824723,95.26804160326448,2.356150707783008e-05,2.2009096075061614e-19,1.940997434204529e-11,801.4820190859056,73.99912063336826,0.1109520597525968,95.2673598590398,0.0123103595633438,-4.282051286554725e-17,-1.1446201903681855e-10,4083.94170734165,73.99525574406141,0.2576762992227992,95.26435782930068,0.0663970751811575,2.4817250668489688e-15,3.687639637602426e-09,5518.913899944734,73.99510994927309,0.2616042766679077,95.26424458528508,0.0684367975709392,-1.2996361947774188e-15,-1.7364233489511907e-09,159.61042699896382,0.0018674077094822,4.086769738455593,265.37775282176443,0.0045378606524012,4046116.509680078,801.4820190859091,1464.4497480507189,2205330977674.885,4083.941707341659,180259.2165711836,271422439851387.75,5518.913899944712,254017.90078196907,382464667090180.3,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
201.22612129291213,89.40531284061576,12586.672239439496,254.13228684135257,88.20028179941667,11605.740129046506,447.7865667444294,83.92400579539934,8117.570827119358,5236.9479575039695,75.02740482035482,797.1073739560262,10089.905118261777,74.58654568524202,426.70078395172,201.22612129291213,89.40531284061576,12586.672239439496,254.13228684135257,88.20028179941667,11605.740129046506,447.7865667444294,83.92400579539934,8117.570827119358,5236.9479575039695,75.02740482035482,797.1073739560262,10089.905118261777,74.58654568524202,426.70078395172,197.1175756456351,73.99999999999996,1.9073486328125e-06,95.2680429105164,4.067383956680332e-12,6.059102580960268e-32,2.3553916886761604e-20,249.1783059293694,74.00000000000001,1.6518123698891422e-06,95.26804291051644,2.8760747774580336e-12,-7.296678102227123e-31,-4.631955588414921e-19,440.89001041104217,73.99999938048303,0.002945038474078,95.26804242930308,8.673251613800533e-06,1.5824022157194002e-20,3.0115619452964152e-12,5218.013577831727,73.99830732179262,0.1539306002746452,95.26672811895271,0.0236946297009126,1.7777278540125666e-16,6.473008916711054e-10,10058.225586814782,73.9975195595361,0.1863330723471996,95.26611622693572,0.0347200138503467,-1.8901829918512938e-15,-9.293475782742451e-10,197.1175756456351,0.0039813059553425,0.007045153650979,249.1783059293694,0.0052419281649544,0.0104542596668795,440.89001041104245,1.0372098009483877,1553664917.0702095,5218.013577831772,64313.742541731015,96846846459406.58,10058.225586814777,128848.61943692234,194018376434882.9,1.0000323459541849,74.0,0.0,74.0,0.0,1.002022516066449,74.0,0.0,74.0,0.0,1.1264631494769568,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,1.8131981825442511,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,1.979534281513286,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
176.48425586058949,74.0242626214808,0.5842187274411117,284.1827957221945,74.03448841022723,1.0575840645651624,822.6841279100709,74.09004217070989,14.059053862915787,4160.9770178133995,74.1323545587286,25.770162958547193,5641.800153900742,74.12657925601762,23.961554576960225,176.48425586058949,74.0242626214808,0.5842187274411117,284.1827957221945,74.03448841022723,1.0575840645651624,822.6841279100709,74.09004217070989,14.059053862915787,4160.9770178133995,74.1323545587286,25.770162958547193,5641.800153900742,74.12657925601762,23.961554576960225,176.3059123300111,73.9999999990981,0.0001123475298847,95.26804290981588,1.2621967602274694e-08,4.5919253997627695e-24,3.0305134167425596e-14,283.78505583165435,73.999998886512,0.0039482701799415,95.26804204560824,1.5588837413816205e-05,1.7438667305313431e-19,2.315668276861309e-11,821.0869197801289,73.99923513188777,0.1034773818327941,95.26744879603116,0.0107075685509698,-3.641078808488602e-17,-1.3945546577998718e-10,4149.4812504505,73.99538422075315,0.2541645215787481,95.26445762180612,0.0645996040293539,2.3889845584533506e-15,4.023673221966798e-09,5625.489266093729,73.99520812145471,0.258965900311035,95.26432083911271,0.0670633375239049,-1.2818801907870069e-15,-1.9618045979682995e-09,176.30591233001113,0.0016753110234409,2.078427971447925,283.78505583165423,0.0035015441790586,2677004.772170321,821.0869197801318,1273.770282569177,1918184627981.0396,4149.481250450509,175377.71188556778,264073048088006.72,5625.4892660936985,248918.2622001204,374787613114052.5,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
164.75207494775032,74.34449145933516,137.61983661468457,269.1515344370834,74.47266642522925,193.07568625385647,680.5452608899759,75.00298334010547,651.4715891078258,5306.2601977069,74.87624789580896,648.5478424080584,11125.430774359977,74.55843497122366,392.4006232055526,164.75207494775032,74.34449145933516,137.61983661468457,269.1515344370834,74.47266642522925,193.07568625385647,680.5452608899759,75.00298334010547,651.4715891078258,5306.2601977069,74.87624789580896,648.5478424080584,11125.430774359977,74.55843497122366,392.4006232055526,164.21916315101947,74.0,1.6518123698891422e-06,95.26804291051644,3.2792297820051226e-12,1.1163567824893506e-27,5.0110324679252795e-16,267.78459958744645,73.99999999999976,6.106495129998062e-06,95.26804291051624,3.729205551930301e-11,2.6193068051980077e-27,6.360763777785356e-16,675.9088937981296,73.99999996325069,0.0007172867232134,95.26804288197128,5.145002434340973e-07,-1.020823225900232e-20,-4.1389100445256515e-12,5283.958173958739,73.9986847884455,0.1356879948440923,95.2670213159814,0.0184112319448104,3.309453344495251e-16,3.598894059369865e-10,11086.56424591738,73.99780294596049,0.175367982954078,95.2663363462102,0.0307539294453818,-1.976421644466637e-15,-1.392717265500454e-09,164.21916315101947,0.0017944903796363,2.1293281785666308e-05,267.7845995874466,0.0018459714385576,7.403224975056604e-05,675.9088937981309,0.0635907225348315,92162288.02021904,5283.958173958793,49971.800855958376,75250749988910.88,11086.564245917383,114127.86749174914,171853761922000.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
154.1428026084014,74.03703208172857,0.8873985864056522,239.41517069332127,74.04725068518033,1.1317839330804418,743.9180778330642,74.04785247549083,1.2450049015515106,5623.2189748878845,74.0837478989471,12.261266151255768,9183.361170721178,74.09191051546294,14.447523460836234,154.1428026084014,74.03703208172857,0.8873985864056522,239.41517069332127,74.04725068518033,1.1317839330804418,743.9180778330642,74.04785247549083,1.2450049015515106,5623.2189748878845,74.0837478989471,12.261266151255768,9183.361170721178,74.09191051546294,14.447523460836234,153.90495973906545,74.00000000000007,1.9073486328125e-06,95.26804291051648,3.637978807091713e-12,-4.931128910914792e-28,0.0,238.94381524541,73.99999999999946,1.9073486328125e-06,95.26804291051606,3.749942721349417e-12,-1.0304434852810846e-25,-5.664922969162901e-14,742.4459937694697,73.99999365043759,0.0094283530945641,95.2680379784574,8.889384207577677e-05,-1.3936414891337042e-19,-2.1919474566851623e-11,5610.617625255479,73.99790698923604,0.1711659135965667,95.2664171614931,0.0292977699773473,2.09655497837254e-16,4.854448144359961e-10,9160.995370987215,73.99719793782148,0.1980429723437571,95.26586640895664,0.0392210188947501,-1.8085707285476e-15,-1.128521212443769e-09,153.9049597390655,0.0021765382831184,0.0002207678640915,238.94381524541,0.0022044757504912,1.3449617852860112,742.445993769472,10.576188996244888,15923847320.375938,5610.617625255529,79524.47978464169,119750726209142.84,9160.99537098723,145555.53635397446,219172977752031.28,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
171.94013084277816,74.01992879225523,0.4779534599592808,283.120394438568,74.0295216858822,0.7318852334146868,829.8097982412744,74.06152874250184,7.032835343751684,4462.492170843207,74.11963171289189,22.41128398213914,6223.160464340833,74.11773504349901,21.652914692987903,171.94013084277816,74.01992879225523,0.4779534599592808,283.120394438568,74.0295216858822,0.7318852334146868,829.8097982412744,74.06152874250184,7.032835343751684,4462.492170843207,74.11963171289189,22.41128398213914,6223.160464340833,74.11773504349901,21.652914692987903,171.79735921234206,73.99999999997858,1.703316793393302e-05,95.2680429104998,2.901462722085404e-10,8.683892632889938e-25,2.8574912426070494e-14,282.7732479270995,73.99999988322024,0.0012786404179156,95.26804281980708,1.6349213183276055e-06,1.6665075082306196e-21,1.93274143507308e-12,828.3839150716051,73.99964290187377,0.0707053480811748,95.26776553275955,0.00499924624728,-3.4007869084515744e-17,-1.7831261753444546e-10,4450.868828751468,73.99600884682903,0.2363476571906535,95.26494279250906,0.0558602150595106,1.754511500426739e-15,1.6595620323798683e-09,6205.975855175509,73.99568891628714,0.2456350678509705,95.26469429015133,0.0603365865581508,-1.3927838056999009e-15,-8.408301017527411e-10,171.7973592123421,0.0017124356007651,0.0494709804724683,282.7732479270996,0.0019132679753009,280757.2414174464,828.3839150716075,594.6929714045764,895553670532.6257,4450.868828751471,151644.8847742039,228341205015686.1,6205.975855175482,223942.96029195643,337188758128288.6,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
156.1855896659587,74.11571623909809,2.76414557193948,263.68398778705966,74.08596759453658,2.126408319001712,806.8340198066403,74.08824859583723,10.084600049952314,4312.485069285301,74.12797929826405,23.974015945887004,5947.405023015039,74.12360430209158,22.731617678264232,156.1855896659587,74.11571623909809,2.76414557193948,263.68398778705966,74.08596759453658,2.126408319001712,806.8340198066403,74.08824859583723,10.084600049952314,4312.485069285301,74.12797929826405,23.974015945887004,5947.405023015039,74.12360430209158,22.731617678264232,155.43254808397725,73.99999999987486,4.184229081817685e-05,95.26804291041924,1.750777537145261e-09,-9.218436935644971e-25,-2.3101583443972716e-14,262.7424905959684,73.99999965913568,0.0021845125436445,95.2680426457481,4.7720950533410885e-06,4.65358292743181e-20,1.289651004112134e-11,804.8455483988346,73.99948744309286,0.0847085237231646,95.26764477953922,0.0071755339913579,-2.888337414959121e-17,-1.7876839071862808e-10,4300.46866419266,73.995729576523,0.2444743179498193,95.26472587249673,0.0597676921370293,2.084320737561242e-15,1.905986758676252e-09,5930.163167025762,73.99547337780305,0.2516986699585635,95.26452687336032,0.0633522204589098,-1.3007518534469237e-15,-1.0428733367969095e-09,155.43254808397728,0.0019518853221803,0.2883615245324112,262.74249059596826,0.0024279057370306,819492.9046768431,804.8455483988378,853.5853719823973,1285422988431.1836,4300.468664192661,162255.8313051065,244317050568097.25,5930.163167025734,235139.29259795768,354044335254517.25,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
155.34403590244344,74.06760774349871,1.6249937838692858,261.5844793024078,74.06418704558148,1.9663838365177069,799.6204791552084,74.11084717600535,17.305211020837305,4066.730568552076,74.13787380712228,26.844030117970764,5483.775256076508,74.13046075398017,24.69581886788001,155.34403590244344,74.06760774349871,1.6249937838692858,261.5844793024078,74.06418704558148,1.9663838365177069,799.6204791552084,74.11084717600535,17.305211020837305,4066.730568552076,74.13787380712228,26.844030117970764,5483.775256076508,74.13046075398017,24.69581886788001,154.90660980100074,73.99999999748216,0.0001877527766665,95.26804290856064,3.525110589690911e-08,5.1041837785616426e-23,1.007847572890397e-13,260.9031021759872,73.99999792516202,0.0053895942757377,95.268041298874,2.904772645706595e-05,1.9744187005155212e-19,1.5682217423141513e-11,797.7093458589137,73.99905797923589,0.1148364197237885,95.26731119231988,0.0131874032949781,-4.7166803941136936e-17,-1.2181526433021808e-10,4055.026660178061,73.99519118500093,0.259422985282205,95.26430768396337,0.0673002852927311,2.523815989368309e-15,7.2133025822782165e-09,5467.43507386326,73.99506074142536,0.2629167620339552,95.26420636381346,0.0691252237584194,-1.3082490851599377e-15,-2.1300826391077256e-09,154.90660980100083,0.0019404257373545,5.802006597828695,260.9031021759871,0.0052013096966093,4988245.559499223,797.7093458589172,1568.7904400401746,2362458789983.4517,4055.0266601780713,182712.15454580763,275115463930216.16,5467.43507386324,256574.0448392648,386312695887427.6,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
201.7607987105449,74.01363986655207,0.3285787139238891,312.8299735339003,74.02403059540649,0.7371474009141821,855.1571418088714,74.07929280685084,12.38151613694754,4229.948363777783,74.1290503598945,25.12724361997516,5742.773869623593,74.12424374337374,23.519730335158787,201.7607987105449,74.01363986655207,0.3285787139238891,312.8299735339003,74.02403059540649,0.7371474009141821,855.1571418088714,74.07929280685084,12.38151613694754,4229.948363777783,74.1290503598945,25.12724361997516,5742.773869623593,74.12424374337374,23.519730335158787,201.64617866445465,73.99999999949324,8.417222657629481e-05,95.26804291012282,7.084963726811111e-09,-5.104888177891423e-24,0.0,312.5249024246325,73.9999992244811,0.0032950377830701,95.26804230812763,1.0857273991860936e-05,1.1269886585631621e-19,1.6038880727909326e-11,853.6950920419041,73.99932659932375,0.0970935425394365,95.26751984361402,0.0094271560028573,-3.832522506633838e-17,-5.85341448682363e-10,4218.553791412729,73.99549976378884,0.2509642501008696,95.2645473683305,0.0629830548286918,2.303876511949721e-15,3.123096813423537e-09,5726.477397168525,73.9952967879721,0.2565596386324831,95.26438970958712,0.0658228481752303,-1.2727547703095028e-15,-1.2094013451815027e-09,201.64617866445477,0.0014563560563936,1.1679269224670876,312.5249024246325,0.0027988231488622,1864472.448561311,853.6950920419075,1121.4454694478118,1688796977700.942,4218.553791412738,170987.6247484945,257463473588669.0,5726.477397168494,244312.40353588617,367853856352513.7,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
177.9274222162511,73.8834485935962,3.4714691207018404,285.88550322244066,73.91778049440363,3.077335057379969,791.2095449164282,73.98564440638896,2.0283467546105385,2428.29273394548,74.03027684471618,1.6643649655625268,2842.2158674563207,74.03535918256522,1.6819998586106522,177.9274222162511,73.8834485935962,3.4714691207018404,285.88550322244066,73.91778049440363,3.077335057379969,791.2095449164282,73.98564440638896,2.0283467546105385,2428.29273394548,74.03027684471618,1.6643649655625268,2842.2158674563207,74.03535918256522,1.6819998586106522,176.54998821372325,73.91394183083678,1.094261559141273,95.2012121612552,1.1974083598142895,-5.169631216343164e-15,-2.022379751029462e-09,283.94751891754413,73.93167856004634,0.9756189523555412,95.21498356196896,0.951832340195324,5.752030266494041e-15,2.424846039643084e-09,787.8487722332144,73.9685534614147,0.6627689306332007,95.24361869004235,0.4392626554126764,1.0733089729175518e-15,4.18042619065314e-10,2420.0228953515507,73.98857060179094,0.3998511520008841,95.25916533172128,0.1598809437564341,7.269355161924192e-15,5.006260547813061e-09,2832.4146685417822,73.99012653325792,0.3716598565668191,95.2603738414222,0.1381310489832685,-8.457892107844406e-16,-8.436676675188905e-10,176.54998821372314,0.133348769726486,198303255.09353128,283.9475189175437,109.07550509718412,164255765634.32666,787.8487722332164,52369.30589265331,78860942548754.92,2420.022895351555,434262.902702136,653774137831410.2,2832.4146685417772,512885.7401175709,772098927243751.8,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gafgyt.combo
